administrative,administrative_duration,informational,informational_duration,product_related,product_related_duration,bounce_rates,exit_rates,page_values,special_day,month,operating_systems,browser,region,traffic_type,visitor_type,weekend,revenue,avg_adm_duration_per_page,avg_inf_duration_per_page,avg_prod_duration_per_page
0,0.0,1,8.0,38,2370.729167,0.015384615,0.030433925,0.0,0.0,Q4,2,10,2,2,Returning_Visitor,0,0,0.0,8.0,62.387609657894735
0,0.0,0,0.0,8,391.25,0.0,0.0125,0.0,0.0,Q4,3,2,4,10,Returning_Visitor,1,0,0.0,0.0,48.90625
3,31.5,0,0.0,2,48.5,0.0,0.05,0.0,0.0,Q4,1,1,1,2,New_Visitor,0,0,10.5,0.0,24.25
6,121.0,0,0.0,7,65.5,0.0125,0.0625,0.0,0.0,Q4,1,1,6,1,Returning_Visitor,0,0,20.166666666666668,0.0,9.357142857142858
1,30.25,0,0.0,13,392.1875,0.0,0.005128205,60.26309658,0.0,Q4,1,8,1,20,New_Visitor,0,1,30.25,0.0,30.16826923076923
0,0.0,0,0.0,2,8.0,0.0,0.1,0.0,0.0,Q4,1,1,1,2,New_Visitor,1,0,0.0,0.0,4.0
0,0.0,0,0.0,6,33.0,0.033333333,0.1,0.0,0.0,Q4,2,5,3,20,Returning_Visitor,0,0,0.0,0.0,5.5
5,41.7,1,114.0,401,14568.16201,0.006633907,0.020148947,3.546315545,0.0,Q4,2,2,4,1,Returning_Visitor,0,1,8.34,114.0,36.3295810723192
6,86.32857143,4,24.0,131,5619.384897,0.01294547,0.035488294,3.61382908,0.0,Q4,3,2,1,2,Returning_Visitor,0,0,14.388095238333333,6.0,42.89606791603053
2,15.41666667,6,160.83333330000002,8,143.33333330000002,0.013333333000000001,0.045238095,0.0,0.0,Q4,1,1,4,2,Returning_Visitor,0,0,7.708333335,26.805555550000005,17.916666662500003
0,0.0,0,0.0,51,1655.358333,0.0,0.013071895,0.0,0.0,Q4,2,2,1,2,Returning_Visitor,1,0,0.0,0.0,32.45800652941176
0,0.0,0,0.0,91,3511.8330590000005,0.002247191,0.007151775,0.0,0.0,Q4,3,2,1,1,Returning_Visitor,0,0,0.0,0.0,38.591572076923086
0,0.0,0,0.0,12,405.1,0.05,0.055555556,0.0,0.0,Q4,3,2,2,13,Returning_Visitor,0,0,0.0,0.0,33.75833333333333
2,18.75,4,355.5,57,1182.590278,0.015384615,0.027094017,14.15437174,0.0,Q4,1,1,1,10,Returning_Visitor,0,1,9.375,88.875,20.74719785964912
0,0.0,0,0.0,4,103.5,0.0,0.05,0.0,0.0,Q4,2,2,1,6,Returning_Visitor,0,0,0.0,0.0,25.875
1,5.0,0,0.0,108,2367.4,0.0,0.003773585,0.0,0.0,Q4,2,2,1,2,New_Visitor,1,0,5.0,0.0,21.92037037037037
2,25.625,0,0.0,162,8596.669979,0.005075446,0.012349829,1.4696932530000002,0.0,Q4,2,2,5,2,Returning_Visitor,0,0,12.8125,0.0,53.06586406790124
3,40.25,3,9.0,26,683.0292208,0.006451613,0.032319508,0.0,0.0,Q4,1,1,1,2,Returning_Visitor,0,1,13.416666666666666,3.0,26.270354646153844
0,0.0,1,0.0,36,671.425,0.005405405,0.016216216000000002,0.0,0.0,Q4,2,4,1,2,Returning_Visitor,0,0,0.0,0.0,18.650694444444444
7,167.375,6,135.0,155,4263.977734,0.005373737,0.012004543000000001,112.6661365,0.0,Q4,1,2,1,2,Returning_Visitor,0,1,23.910714285714285,22.5,27.509533767741935
0,0.0,0,0.0,4,87.875,0.0,0.026666667,0.0,0.0,Q4,1,1,4,10,Returning_Visitor,1,1,0.0,0.0,21.96875
0,0.0,0,0.0,27,427.8166666999999,0.0,0.017283951000000002,0.0,0.0,Q4,2,2,1,1,Returning_Visitor,0,0,0.0,0.0,15.845061729629627
0,0.0,0,0.0,6,192.08333330000002,0.04444444400000001,0.035555556,0.0,0.0,Q4,3,2,1,2,Returning_Visitor,0,0,0.0,0.0,32.01388888333334
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Q4,2,2,1,20,Returning_Visitor,0,0,0.0,0.0,0.0
0,0.0,1,0.0,46,2183.8875,0.0,0.010638298000000001,0.0,0.0,Q4,2,2,9,8,Returning_Visitor,0,1,0.0,0.0,47.4758152173913
13,448.06212120000004,2,504.5,171,5341.784253,0.009401851,0.016398799,12.09622118,0.0,Q4,3,2,1,13,Returning_Visitor,0,1,34.46631701538462,252.25,31.23850440350877
0,0.0,0,0.0,47,3650.316667,0.0,0.003333333,97.19657367,0.0,Q4,2,2,1,10,Returning_Visitor,0,1,0.0,0.0,77.66631206382979
5,58.28571429,1,685.25,177,4041.734915,0.002247191,0.010759765,9.419346491,0.0,Q4,2,2,1,2,Returning_Visitor,0,0,11.657142858,685.25,22.834660536723163
0,0.0,0,0.0,3,120.5,0.0,0.066666667,0.0,0.0,Q4,2,2,3,1,Other,1,0,0.0,0.0,40.166666666666664
0,0.0,0,0.0,98,3986.789646,0.006122449,0.027110844,0.0,0.0,Q4,2,2,1,2,Returning_Visitor,0,0,0.0,0.0,40.681527
10,130.625,0,0.0,20,707.1666667000001,0.0,0.0072222219999999995,0.0,0.0,Q4,4,1,1,3,Returning_Visitor,0,0,13.0625,0.0,35.358333335000005
3,63.5,0,0.0,8,253.25,0.0,0.02,0.0,0.0,Q4,2,2,7,2,New_Visitor,0,0,21.166666666666668,0.0,31.65625
0,0.0,0,0.0,3,119.0,0.0,0.066666667,0.0,0.0,Q4,1,1,2,10,Returning_Visitor,0,0,0.0,0.0,39.666666666666664
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Q4,3,2,2,1,Returning_Visitor,0,0,0.0,0.0,0.0
0,0.0,0,0.0,7,259.0,0.028571429,0.057142857000000005,0.0,0.0,Q4,2,2,8,2,Returning_Visitor,0,0,0.0,0.0,37.0
0,0.0,0,0.0,48,1900.675,0.008510638000000001,0.009574468000000001,0.0,0.0,Q4,1,1,3,10,Returning_Visitor,1,1,0.0,0.0,39.59739583333333
0,0.0,0,0.0,7,47.0,0.0,0.028571429,0.0,0.0,Q4,2,2,4,8,Returning_Visitor,0,0,0.0,0.0,6.714285714285714
0,0.0,0,0.0,14,549.95,0.014285714,0.028571429,0.0,0.0,Q4,3,2,3,2,Returning_Visitor,1,0,0.0,0.0,39.28214285714286
0,0.0,3,34.0,18,271.1666667,0.0,0.00952381,0.0,0.0,Q4,2,4,9,2,New_Visitor,0,0,0.0,11.333333333333334,15.064814816666667
0,0.0,0,0.0,2,138.5,0.0,0.1,0.0,0.0,Q4,3,2,4,11,Returning_Visitor,1,0,0.0,0.0,69.25
0,0.0,0,0.0,26,556.9166667000001,0.01025641,0.022435897000000003,0.0,0.0,Q4,4,2,1,8,Returning_Visitor,0,0,0.0,0.0,21.41987179615385
0,0.0,0,0.0,9,125.25,0.0,0.033333333,0.0,0.0,Q4,2,10,4,3,Returning_Visitor,1,0,0.0,0.0,13.916666666666666
0,0.0,0,0.0,13,263.0,0.015384615,0.044615385,0.0,0.0,Q4,2,2,9,13,Returning_Visitor,1,0,0.0,0.0,20.23076923076923
2,86.38888889,0,0.0,29,897.0902777999999,0.013978495,0.04659824,7.053335001000001,0.0,Q4,2,2,6,3,Returning_Visitor,0,0,43.194444445,0.0,30.934147510344822
0,0.0,0,0.0,12,366.5,0.0,0.016666667,287.95379280000003,0.0,Q4,2,2,1,2,New_Visitor,0,1,0.0,0.0,30.541666666666668
0,0.0,0,0.0,15,535.25,0.0,0.02,0.0,0.0,Q4,3,2,1,2,Returning_Visitor,1,0,0.0,0.0,35.68333333333333
0,0.0,0,0.0,57,1091.005876,0.0070175440000000006,0.027875244,0.0,0.0,Q4,2,2,6,2,Returning_Visitor,0,0,0.0,0.0,19.14045396491228
3,34.0,3,66.0,20,374.4166667,0.033333333,0.076086957,0.0,0.0,Q4,3,2,1,13,Returning_Visitor,0,0,11.333333333333334,22.0,18.720833335000002
2,16.0,0,0.0,42,1743.517857,0.0,0.012804878,0.0,0.0,Q4,2,2,1,2,Returning_Visitor,0,0,8.0,0.0,41.51232992857143
3,90.5,2,16.0,47,2986.916667,0.022278912,0.044557822999999996,0.0,0.0,Q4,2,2,8,1,Returning_Visitor,0,0,30.166666666666668,8.0,63.55141844680851
0,0.0,0,0.0,17,1731.625,0.0,0.035294118,0.0,0.0,Q4,2,2,1,3,Returning_Visitor,0,0,0.0,0.0,101.86029411764706
0,0.0,0,0.0,1,104.0,0.0,0.1,0.0,0.0,Q4,2,6,4,1,Returning_Visitor,0,0,0.0,0.0,104.0
0,0.0,0,0.0,46,797.8333332999999,0.0,0.02384058,0.0,0.0,Q4,2,2,3,1,Returning_Visitor,0,0,0.0,0.0,17.344202897826086
2,68.54545455,3,60.0,91,2345.58914,0.0027491409999999997,0.012841597,51.27258615,0.0,Q4,2,5,7,2,Returning_Visitor,0,0,34.272727275,20.0,25.775704835164834
5,248.92142859999998,0,0.0,131,6225.988835,0.0035623409999999997,0.025012117,7.963976424,0.0,Q4,2,2,2,2,Returning_Visitor,1,1,49.78428572,0.0,47.526632328244276
0,0.0,0,0.0,24,810.5,0.0,0.017207792,0.0,0.0,Q4,1,1,1,3,Returning_Visitor,1,0,0.0,0.0,33.770833333333336
0,0.0,1,0.0,6,504.5,0.0,0.057142857000000005,0.0,0.0,Q4,2,2,3,8,Returning_Visitor,1,0,0.0,0.0,84.08333333333333
5,100.0,0,0.0,7,137.25,0.02,0.05,0.0,0.0,Q4,1,2,3,3,New_Visitor,0,0,20.0,0.0,19.607142857142858
0,0.0,1,3.0,39,1174.666667,0.01,0.040833333,0.0,0.0,Q4,2,2,1,2,Returning_Visitor,0,0,0.0,3.0,30.119658128205128
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Q4,2,4,3,1,Returning_Visitor,0,0,0.0,0.0,0.0
0,0.0,4,122.5,330,11208.35506,0.008042825,0.022913324,0.0,0.0,Q4,2,2,1,2,Returning_Visitor,0,1,0.0,30.625,33.9647123030303
0,0.0,0,0.0,16,107.92916670000001,0.0,0.008531746,0.0,0.0,Q4,2,2,7,2,Returning_Visitor,0,0,0.0,0.0,6.745572918750001
0,0.0,0,0.0,19,661.5,0.031578947,0.052631579000000005,0.0,0.0,Q4,2,2,1,1,Returning_Visitor,0,0,0.0,0.0,34.81578947368421
0,0.0,0,0.0,15,803.3333332999999,0.0,0.038888888999999996,0.0,0.0,Q4,4,1,1,2,Returning_Visitor,0,0,0.0,0.0,53.55555555333333
7,104.45,0,0.0,63,1242.661699,0.011911765,0.02691802,0.0,0.0,Q4,1,1,8,2,Returning_Visitor,0,0,14.921428571428573,0.0,19.72478887301587
0,0.0,0,0.0,10,267.25,0.0,0.011111111000000002,0.0,0.0,Q4,2,4,7,2,New_Visitor,1,0,0.0,0.0,26.725
15,176.489011,1,32.75,95,3879.83176,0.001960784,0.017745098,0.0,0.0,Q4,3,2,3,10,Returning_Visitor,1,1,11.765934066666667,32.75,40.84033431578948
0,0.0,0,0.0,20,1055.333333,0.01,0.009285714,0.0,0.0,Q4,3,2,4,13,Returning_Visitor,0,0,0.0,0.0,52.766666650000005
8,212.625,3,124.5,52,968.1964286,0.0,0.005172414,214.30666269999998,0.0,Q4,2,2,1,2,Returning_Visitor,0,1,26.578125,41.5,18.61916208846154
5,98.91666667,0,0.0,10,177.58333330000002,0.0,0.018181818,0.0,0.0,Q4,4,2,7,2,Returning_Visitor,0,0,19.783333333999998,0.0,17.758333330000003
0,0.0,0,0.0,12,183.625,0.016666667,0.027777778,0.0,0.0,Q4,3,2,1,2,Returning_Visitor,0,0,0.0,0.0,15.302083333333334
1,14.0,0,0.0,5,92.33333333,0.0,0.016666667,0.0,0.0,Q4,2,4,1,1,New_Visitor,0,0,14.0,0.0,18.466666666000002
7,69.875,0,0.0,33,1051.125,0.0,0.010526316,25.12339065,0.0,Q4,2,2,9,11,Returning_Visitor,1,1,9.982142857142858,0.0,31.852272727272727
5,248.91666669999998,0,0.0,12,1581.5,0.0037037040000000004,0.026851852000000002,63.1498595,0.0,Q4,2,2,1,8,Returning_Visitor,0,0,49.78333334,0.0,131.79166666666666
1,104.0,0,0.0,5,152.5,0.028571429,0.057142857000000005,64.95645099,0.0,Q4,2,13,9,20,Returning_Visitor,0,1,104.0,0.0,30.5
4,92.0,0,0.0,21,755.0,0.0,0.004347826,0.0,0.0,Q4,3,2,1,2,New_Visitor,0,0,23.0,0.0,35.95238095238095
3,105.0,1,0.0,286,9952.349817,0.004181185,0.015495489,0.0,0.0,Q4,2,2,1,2,Returning_Visitor,0,1,35.0,0.0,34.798425933566435
1,19.0,0,0.0,21,702.125,0.01,0.018333333,0.0,0.0,Q4,2,4,1,1,Returning_Visitor,0,0,19.0,0.0,33.43452380952381
15,444.4444444,0,0.0,32,641.6944444000001,0.024738676,0.04411104,0.0,0.0,Q4,3,2,1,13,Returning_Visitor,0,0,29.629629626666667,0.0,20.052951387500002
3,60.0,0,0.0,34,783.6363636,0.0,0.000505051,0.0,0.0,Q4,2,2,1,1,Returning_Visitor,1,0,20.0,0.0,23.04812834117647
3,555.5,0,0.0,58,2034.261905,0.00862069,0.035172414,0.0,0.0,Q4,2,2,1,1,Returning_Visitor,0,1,185.16666666666666,0.0,35.07348112068966
0,0.0,0,0.0,48,1361.6344199999999,0.010204082,0.01728863,14.5218625,0.0,Q4,1,1,4,3,Returning_Visitor,0,0,0.0,0.0,28.36738375
1,4.0,0,0.0,11,724.0,0.0,0.036363636,0.0,0.0,Q4,2,2,1,1,Returning_Visitor,0,0,4.0,0.0,65.81818181818181
2,52.5,0,0.0,10,753.1,0.0,0.02,0.0,0.0,Q4,2,2,1,2,Returning_Visitor,0,0,26.25,0.0,75.31
0,0.0,0,0.0,26,2107.2583329999998,0.005128205,0.035897436,0.0,0.0,Q4,2,5,6,2,Returning_Visitor,1,0,0.0,0.0,81.04839742307692
5,58.83333333,0,0.0,128,6483.0804,0.0033078879999999997,0.012517823999999999,3.83397413,0.0,Q4,2,2,2,1,Returning_Visitor,1,0,11.766666666,0.0,50.649065625
4,37.66666667,0,0.0,43,686.8789682999999,0.004761905,0.012581698999999998,0.0,0.0,Q4,3,2,1,3,Returning_Visitor,0,0,9.4166666675,0.0,15.973929495348834
2,18.0,0,0.0,49,1550.916667,0.016,0.041333333,0.0,0.0,Q4,2,2,3,1,Returning_Visitor,0,0,9.0,0.0,31.651360551020407
0,0.0,3,60.5,74,3105.365207,0.015789473999999998,0.022261905,0.0,0.0,Q4,1,2,5,2,Returning_Visitor,0,0,0.0,20.166666666666668,41.964394689189184
5,43.5,0,0.0,6,110.33333329999999,0.0,0.02,0.0,0.0,Q4,2,2,8,8,New_Visitor,1,0,8.7,0.0,18.388888883333333
0,0.0,0,0.0,18,327.65,0.011111111000000002,0.04444444400000001,0.0,0.0,Q4,1,1,1,1,Returning_Visitor,0,0,0.0,0.0,18.202777777777776
1,3.5,0,0.0,20,309.1666667,0.0,0.001428571,0.0,0.0,Q4,2,2,2,2,Returning_Visitor,0,0,3.5,0.0,15.458333335
0,0.0,0,0.0,10,383.5,0.0,0.022222222000000003,0.0,0.0,Q4,1,1,1,2,New_Visitor,0,0,0.0,0.0,38.35
9,124.0,1,61.5,25,432.16666669999995,0.0,0.007692308,0.0,0.0,Q4,2,2,8,2,New_Visitor,0,0,13.777777777777779,61.5,17.286666668
0,0.0,0,0.0,8,140.25,0.121428571,0.14375,0.0,0.0,Q4,3,2,2,13,Returning_Visitor,0,0,0.0,0.0,17.53125
6,186.5,0,0.0,16,476.25,0.011111111000000002,0.038888888999999996,16.04403014,0.0,Q4,2,2,3,1,Returning_Visitor,0,1,31.083333333333332,0.0,29.765625
0,0.0,0,0.0,14,419.375,0.042857143,0.083333333,0.0,0.0,Q4,2,2,8,1,Returning_Visitor,0,0,0.0,0.0,29.955357142857142
0,0.0,0,0.0,22,348.5,0.004545455,0.022727273,0.0,0.0,Q4,2,2,1,1,Returning_Visitor,1,1,0.0,0.0,15.840909090909092
0,0.0,0,0.0,3,57.75,0.0,0.033333333,0.0,0.0,Q4,1,1,6,2,Returning_Visitor,0,0,0.0,0.0,19.25
10,392.0,2,193.16666669999998,106,3711.605357,0.0017543860000000001,0.012573098999999999,0.850509525,0.0,Q4,2,2,1,1,Returning_Visitor,0,1,39.2,96.58333334999999,35.01514487735849
5,47.33333333,0,0.0,65,1267.5028140000002,0.004545455,0.021632395,0.0,0.0,Q4,3,2,1,10,Returning_Visitor,0,0,9.466666666,0.0,19.500043292307694
0,0.0,0,0.0,41,2997.083333,0.004878049000000001,0.021138211,36.867017700000005,0.0,Q4,2,2,1,2,Returning_Visitor,1,0,0.0,0.0,73.09959348780488
1,0.0,0,0.0,32,1493.958333,0.0,0.020967742,0.0,0.0,Q4,2,2,2,1,Returning_Visitor,1,0,0.0,0.0,46.68619790625
18,257.5625,3,70.25,247,10415.325659999999,0.011229303999999999,0.029681426,0.0,0.0,Q4,2,2,6,1,Returning_Visitor,0,0,14.309027777777779,23.416666666666668,42.16731036437246
4,99.5,0,0.0,9,139.5,0.0,0.017222222,0.0,0.0,Q4,2,2,3,8,New_Visitor,0,0,24.875,0.0,15.5
0,0.0,0,0.0,2,697.5,0.0,0.1,0.0,0.0,Q4,4,1,3,1,Returning_Visitor,0,0,0.0,0.0,348.75
2,26.17857143,6,665.5,14,484.8452381,0.000606061,0.043661654,0.0,0.0,Q4,3,2,3,10,Returning_Visitor,1,0,13.089285715,110.91666666666667,34.63180272142857
6,623.5,0,0.0,122,3068.062904,0.01312,0.016953816,0.0,0.0,Q4,1,1,1,2,Returning_Visitor,0,0,103.91666666666667,0.0,25.148056590163932
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Q4,1,1,3,8,Returning_Visitor,0,0,0.0,0.0,0.0
0,0.0,0,0.0,5,47.0,0.0,0.04,0.0,0.0,Q4,2,2,3,3,Returning_Visitor,0,0,0.0,0.0,9.4
1,3.0,0,0.0,161,3763.4475880000005,0.0016666670000000001,0.012346041,0.0,0.0,Q4,1,1,1,2,Returning_Visitor,0,1,3.0,0.0,23.37545085714286
0,0.0,1,16.0,65,2863.400427,0.003125,0.011346726000000001,0.0,0.0,Q4,2,2,1,2,Returning_Visitor,0,0,0.0,16.0,44.05231426153846
0,0.0,0,0.0,14,1277.741667,0.0,0.035714286,0.0,0.0,Q4,2,2,5,1,Returning_Visitor,0,0,0.0,0.0,91.26726192857143
2,48.5,0,0.0,77,1069.97381,0.0025316460000000002,0.012466437,0.0,0.0,Q4,2,2,3,2,Returning_Visitor,0,0,24.25,0.0,13.895763766233765
0,0.0,0,0.0,3,75.0,0.066666667,0.133333333,0.0,0.0,Q4,3,2,1,20,Returning_Visitor,0,0,0.0,0.0,25.0
0,0.0,7,840.5833332999998,162,5918.308915,0.004790419000000001,0.019256933,0.0,0.0,Q4,2,2,1,1,Returning_Visitor,0,0,0.0,120.0833333285714,36.53277108024691
0,0.0,0,0.0,2,29.5,0.0,0.1,0.0,0.0,Q4,1,1,3,2,Returning_Visitor,0,0,0.0,0.0,14.75
6,36.0,0,0.0,13,125.125,0.047058824000000006,0.053333333,0.0,0.0,Q4,3,2,3,1,Returning_Visitor,1,0,6.0,0.0,9.625
7,397.63095239999996,1,88.5,107,6449.457197,0.010353866,0.031510604,5.3917674920000005,0.0,Q4,2,2,9,1,Returning_Visitor,0,1,56.804421771428565,88.5,60.27530090654205
1,28.5,0,0.0,79,1608.214286,0.002597403,0.0077489180000000005,0.0,0.0,Q4,1,1,3,3,Returning_Visitor,0,0,28.5,0.0,20.35714286075949
0,0.0,0,0.0,2,299.5,0.0,0.05,0.0,0.0,Q4,2,2,3,2,New_Visitor,0,0,0.0,0.0,149.75
9,210.625,3,143.5,167,8249.106770999999,0.006940472,0.021347061,2.907879344,0.0,Q4,1,1,1,10,Returning_Visitor,0,1,23.40277777777778,47.833333333333336,49.39584892814371
3,107.4,0,0.0,14,382.03333330000004,0.0,0.021428571,0.0,0.0,Q4,2,2,1,1,Returning_Visitor,0,0,35.800000000000004,0.0,27.288095235714287
0,0.0,0,0.0,6,90.16666667,0.033333333,0.066666667,0.0,0.0,Q4,3,2,4,1,Returning_Visitor,1,0,0.0,0.0,15.027777778333332
2,23.0,0,0.0,50,2473.196429,0.0,0.013301282,0.0,0.0,Q4,2,2,3,8,New_Visitor,0,0,11.5,0.0,49.46392858
5,211.25,0,0.0,22,1344.75,0.034782609,0.048447205,0.0,0.0,Q4,3,2,2,8,Returning_Visitor,0,0,42.25,0.0,61.125
5,71.0,0,0.0,57,1422.909324,0.005263158,0.018891526999999998,13.55041394,0.0,Q4,2,4,4,2,Returning_Visitor,0,1,14.2,0.0,24.96332147368421
1,34.5,0,0.0,40,1473.658333,0.0,0.031153846000000002,0.0,0.0,Q4,1,1,8,10,Returning_Visitor,1,0,34.5,0.0,36.841458325000005
3,922.75,0,0.0,56,4681.420833,0.007118644,0.022668819,0.0,0.0,Q4,2,2,1,13,Returning_Visitor,0,0,307.5833333333333,0.0,83.59680058928572
2,40.5,0,0.0,89,1938.996646,0.0038636359999999997,0.01808048,0.0,0.0,Q4,1,1,1,3,Returning_Visitor,0,0,20.25,0.0,21.786479168539326
1,10.0,1,342.5,55,3165.958333,0.005660376999999999,0.032620545,0.0,0.0,Q4,2,2,3,1,Returning_Visitor,1,0,10.0,342.5,57.562878781818185
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Q4,8,5,3,3,Returning_Visitor,1,0,0.0,0.0,0.0
16,485.90659339999996,2,19.0,42,753.6373626,0.0,0.011568627,31.63684138,0.0,Q4,2,2,1,8,Returning_Visitor,0,1,30.369162087499998,9.5,17.943746728571426
1,5.0,0,0.0,31,1263.9,0.0,0.009111111,0.0,0.0,Q4,2,2,7,2,Returning_Visitor,0,0,5.0,0.0,40.770967741935486
0,0.0,0,0.0,4,98.25,0.0,0.025,0.0,0.0,Q4,2,4,3,10,Returning_Visitor,0,0,0.0,0.0,24.5625
3,32.83333333,1,13.25,58,1470.629167,0.011111111000000002,0.015396825,0.0,0.0,Q4,3,2,1,1,Returning_Visitor,1,0,10.944444443333333,13.25,25.35567529310345
3,44.0,0,0.0,2,28.0,0.0,0.04,0.0,0.0,Q4,1,1,1,2,New_Visitor,0,0,14.666666666666666,0.0,14.0
0,0.0,0,0.0,11,782.5,0.0,0.01,0.0,0.0,Q4,1,1,3,2,New_Visitor,0,0,0.0,0.0,71.13636363636364
3,63.0,0,0.0,31,770.5833332999999,0.005714286,0.023809524,0.0,0.0,Q4,2,2,1,8,Returning_Visitor,0,0,21.0,0.0,24.85752688064516
5,242.125,3,176.0,10,225.83333330000002,0.0,0.024509804,0.0,0.0,Q4,2,2,7,2,Returning_Visitor,0,0,48.425,58.666666666666664,22.583333330000002
2,29.75,0,0.0,44,1410.4285710000001,0.008695652,0.026086957,0.0,0.0,Q4,2,2,1,8,Returning_Visitor,1,0,14.875,0.0,32.05519479545455
0,0.0,0,0.0,5,124.0,0.0,0.06,0.0,0.0,Q4,1,1,3,11,Returning_Visitor,0,0,0.0,0.0,24.8
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Q4,3,2,1,13,Returning_Visitor,1,0,0.0,0.0,0.0
0,0.0,3,56.0,0,0.0,0.0,0.033333333,0.0,0.0,Q4,3,2,1,6,Returning_Visitor,0,0,0.0,18.666666666666668,0.0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Q4,3,2,3,2,Returning_Visitor,0,0,0.0,0.0,0.0
7,122.0,3,40.0,111,3154.970833,0.0034482759999999997,0.014655172,2.613062787,0.0,Q4,2,2,1,1,Returning_Visitor,1,1,17.428571428571427,13.333333333333334,28.423160657657657
4,396.5,0,0.0,6,415.5,0.0,0.0125,0.0,0.0,Q4,1,1,3,8,New_Visitor,0,0,99.125,0.0,69.25
15,238.58333330000002,3,119.5,147,2933.695013,0.003797468,0.016656739,18.1270044,0.0,Q4,2,2,1,1,Returning_Visitor,0,1,15.905555553333334,39.833333333333336,19.95710893197279
0,0.0,0,0.0,10,411.9166667,0.0,0.036190476,0.0,0.0,Q4,3,2,1,2,Returning_Visitor,0,1,0.0,0.0,41.191666670000004
0,0.0,1,0.0,13,268.75,0.007692308,0.038461537999999997,13.43133991,0.0,Q4,1,1,1,1,Returning_Visitor,0,0,0.0,0.0,20.673076923076923
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Q4,3,2,1,8,New_Visitor,1,0,0.0,0.0,0.0
0,0.0,0,0.0,12,363.0,0.016666667,0.047222222,0.0,0.0,Q4,4,1,4,2,Returning_Visitor,0,0,0.0,0.0,30.25
0,0.0,0,0.0,5,126.08333329999999,0.04,0.053333333,0.0,0.0,Q4,3,2,7,13,Returning_Visitor,0,0,0.0,0.0,25.216666659999998
0,0.0,0,0.0,15,489.70833330000005,0.0,0.003846154,0.0,0.0,Q4,1,1,1,2,New_Visitor,0,0,0.0,0.0,32.64722222
0,0.0,0,0.0,3,0.0,0.2,0.2,0.0,0.0,Q4,1,1,1,3,Returning_Visitor,0,0,0.0,0.0,0.0
0,0.0,1,112.0,43,1866.107143,0.0,0.025,0.0,0.0,Q4,2,2,1,2,Returning_Visitor,1,0,0.0,112.0,43.39784053488372
0,0.0,0,0.0,4,54.0,0.0,0.066666667,0.0,0.0,Q4,1,1,2,2,Returning_Visitor,1,0,0.0,0.0,13.5
1,29.33333333,0,0.0,6,330.4166667,0.0,0.023809524,0.0,0.0,Q4,3,3,4,8,New_Visitor,0,0,29.33333333,0.0,55.06944445
2,44.3125,2,7.0,39,2447.548611,0.028354978,0.057999382,5.291989149,0.0,Q4,1,1,9,1,Returning_Visitor,1,0,22.15625,3.5,62.7576566923077
1,9.0,1,26.5,18,2269.336111,0.0,0.017160494,0.0,0.0,Q4,2,2,7,2,Returning_Visitor,0,0,9.0,26.5,126.0742283888889
1,28.5,2,44.5,12,445.5,0.00625,0.022916667,0.0,0.0,Q4,3,2,1,8,New_Visitor,0,0,28.5,22.25,37.125
3,56.0,0,0.0,61,1669.988095,0.008064515999999999,0.025778522999999998,0.0,0.0,Q4,1,1,7,2,Returning_Visitor,0,0,18.666666666666668,0.0,27.37685401639344
0,0.0,0,0.0,17,569.75,0.029411765,0.05462184900000001,0.0,0.0,Q4,2,2,1,2,Returning_Visitor,0,0,0.0,0.0,33.51470588235294
1,81.0,0,0.0,93,3359.625,0.0,0.015104167,0.0,0.0,Q4,2,2,3,1,Returning_Visitor,0,1,81.0,0.0,36.125
0,0.0,1,39.5,357,8864.036841,0.0016853929999999999,0.007310889,9.964255807,0.0,Q4,2,2,1,2,Returning_Visitor,0,1,0.0,39.5,24.829234848739492
0,0.0,0,0.0,8,93.0,0.0,0.05,0.0,0.0,Q4,2,5,3,1,Returning_Visitor,0,0,0.0,0.0,11.625
1,0.0,0,0.0,23,440.58333330000005,0.025,0.036666667,0.0,0.0,Q4,1,1,8,2,Returning_Visitor,1,0,0.0,0.0,19.1557971
0,0.0,0,0.0,3,19.25,0.0,0.066666667,0.0,0.0,Q4,1,1,8,2,Returning_Visitor,1,0,0.0,0.0,6.416666666666667
8,974.0,0,0.0,32,1003.416667,0.005263158,0.010526316,16.61144026,0.0,Q4,2,10,7,2,New_Visitor,1,1,121.75,0.0,31.35677084375
9,185.75,0,0.0,40,2128.416667,0.004761905,0.019047619,0.0,0.0,Q4,2,2,3,3,Returning_Visitor,1,0,20.63888888888889,0.0,53.210416675
0,0.0,6,129.125,47,1117.642857,0.00754717,0.019339623,0.0,0.0,Q4,1,1,1,2,Returning_Visitor,0,0,0.0,21.520833333333332,23.77963525531915
0,0.0,0,0.0,50,1241.75,0.0,0.008163265,47.83758971,0.0,Q4,2,10,1,2,New_Visitor,0,1,0.0,0.0,24.835
